TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 704609203.80971 704609205.43023 704609207.05075 0.0 0.0 21155.408914784715 0.0 0.0 0.0
2.0 704609207.05075 704609208.67127 704609210.29179 0.0 0.0 21155.408914784715 0.0 0.0 0.0
3.0 704609210.29179 704609211.91231 704609213.53283 0.0 0.0 21155.408914784715 0.0 0.0 0.0
4.0 704609213.53283 704609215.15335 704609216.77387 0.0 0.0 21155.408914784715 0.0 0.0 0.0
5.0 704609216.77387 704609218.39439 704609220.01491 0.0 0.0 21155.408914784715 0.0 0.0 0.0
6.0 704609220.01491 704609221.63543 704609223.25595 0.0 0.0 21155.408914784715 0.0 0.0 0.0
7.0 704609223.25595 704609224.87647 704609226.49699 0.0 0.0 21155.408914784715 0.0 0.0 0.0
8.0 704609226.4969901 704609228.1175101 704609229.7380301 0.0 0.0 21155.408914784715 0.0 0.0 0.0
9.0 704609229.7380301 704609231.3585501 704609232.9790701 0.0 0.0 21155.408914784715 0.0 0.0 0.0
10.0 704609232.9790701 704609234.5995901 704609236.22011 0.0 0.0 21155.408914784715 0.0 0.0 0.0
11.0 704609236.22011 704609237.84063 704609239.46115 0.0 0.0 21155.408914784715 0.0 0.0 0.0
12.0 704609239.46115 704609241.08167 704609242.70219 0.0 0.0 21155.408914784715 0.0 0.0 0.0
13.0 704609242.70219 704609244.32271 704609245.94323 0.0 0.0 21155.408914784715 0.0 0.0 0.0
14.0 704609245.94323 704609247.56375 704609249.18427 0.0 0.0 21155.408914784715 0.0 0.0 0.0
15.0 704609249.18427 704609250.80479 704609252.42531 0.0 0.0 21155.408914784715 0.0 0.0 0.0
16.0 704609252.42531 704609254.04583 704609255.66635 0.0 0.0 21155.408914784715 0.0 0.0 0.0
17.0 704609255.66635 704609257.28687 704609258.90739 0.0 0.0 21155.408914784715 0.0 0.0 0.0
18.0 704609258.90739 704609260.52791 704609262.14843 0.0 0.0 21155.408914784715 0.0 0.0 0.0
19.0 704609262.14843 704609263.76895 704609265.38947 0.0 0.0 21155.408914784715 0.0 0.0 0.0
20.0 704609265.38947 704609267.00999 704609268.63051 0.0 0.0 21155.408914784715 0.0 0.0 0.0
21.0 704609268.63051 704609270.25103 704609271.87155 0.0 0.0 21155.408914784715 0.0 0.0 0.0
22.0 704609271.8715501 704609273.4920701 704609275.1125901 0.0 0.0 21155.408914784715 0.0 0.0 0.0
23.0 704609275.1125901 704609276.7331101 704609278.3536301 0.0 0.0 21155.408914784715 0.0 0.0 0.0
24.0 704609278.3536301 704609279.9741501 704609281.59467 0.0 0.0 21155.408914784715 0.0 0.0 0.0
25.0 704609281.59467 704609283.21519 704609284.83571 0.0 0.0 21155.408914784715 0.0 0.0 0.0
26.0 704609284.83571 704609286.45623 704609288.07675 0.0 0.0 21155.408914784715 0.0 0.0 0.0
27.0 704609288.07675 704609289.69727 704609291.31779 0.0 0.0 21155.408914784715 0.0 0.0 0.0
28.0 704609291.31779 704609292.93831 704609294.55883 0.0 0.0 21155.408914784715 0.0 0.0 0.0
29.0 704609294.55883 704609296.17935 704609297.79987 0.0 0.0 21155.408914784715 0.0 0.0 0.0
30.0 704609297.79987 704609299.42039 704609301.04091 0.0 0.0 21155.408914784715 0.0 0.0 0.0
31.0 704609301.04091 704609302.66143 704609304.28195 0.0 0.0 21155.408914784715 0.0 0.0 0.0
32.0 704609304.28195 704609305.90247 704609307.52299 0.0 0.0 21155.408914784715 0.0 0.0 0.0
33.0 704609307.52299 704609309.14351 704609310.76403 0.0 0.0 21155.408914784715 0.0 0.0 0.0
34.0 704609310.76403 704609312.38455 704609314.00507 0.0 0.0 21155.408914784715 0.0 0.0 0.0
35.0 704609314.00507 704609315.62559 704609317.24611 0.0 0.0 21155.408914784715 0.0 0.0 0.0
36.0 704609317.2461101 704609318.8666301 704609320.4871501 0.0 0.0 21155.408914784715 0.0 0.0 0.0
37.0 704609320.4871501 704609322.1076701 704609323.7281901 0.0 0.0 21155.408914784715 0.0 0.0 0.0
38.0 704609323.7281901 704609325.3487101 704609326.96923 0.0 0.0 21155.408914784715 0.0 0.0 0.0
39.0 704609326.96923 704609328.58975 704609330.21027 0.0 0.0 21155.408914784715 0.0 0.0 0.0
40.0 704609330.21027 704609331.83079 704609333.45131 0.0 0.0 21155.408914784715 0.0 0.0 0.0
