TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1.0 81249648.955518 81249650.576038 81249652.19655801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
2.0 81249652.19655801 81249653.81707802 81249655.43759802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
3.0 81249655.437598 81249657.05811802 81249658.67863801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
4.0 81249658.67863801 81249660.299158 81249661.91967802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
5.0 81249661.919678 81249663.540198 81249665.16071801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
6.0 81249665.16071801 81249666.78123802 81249668.40175802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
7.0 81249668.401758 81249670.02227801 81249671.642798 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
8.0 81249671.642798 81249673.263318 81249674.88383801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
9.0 81249674.88383801 81249676.50435802 81249678.12487802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
10.0 81249678.124878 81249679.74539801 81249681.36591801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
11.0 81249681.36591801 81249682.986438 81249684.60695802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
12.0 81249684.606958 81249686.227478 81249687.84799801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
13.0 81249687.84799801 81249689.46851802 81249691.08903801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
14.0 81249691.08903801 81249692.70955801 81249694.33007802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
15.0 81249694.330078 81249695.950598 81249697.57111801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
16.0 81249697.57111801 81249699.19163802 81249700.81215802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
17.0 81249700.812158 81249702.43267801 81249704.05319801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
18.0 81249704.05319801 81249705.673718 81249707.29423802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
19.0 81249707.294238 81249708.914758 81249710.535278 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
20.0 81249710.535278 81249712.15579802 81249713.77631801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
21.0 81249713.77631801 81249715.39683801 81249717.01735802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
22.0 81249717.017358 81249718.637878 81249720.25839801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
23.0 81249720.25839801 81249721.87891802 81249723.49943802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
24.0 81249723.499438 81249725.11995801 81249726.74047801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
25.0 81249726.74047801 81249728.360998 81249729.98151802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
26.0 81249729.981518 81249731.602038 81249733.222558 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
27.0 81249733.222558 81249734.84307802 81249736.46359801 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
28.0 81249736.46359801 81249738.08411801 81249739.70463802 0.0 0.0 1044.0710013914604 0.0 0.0 0.0
